Location,Business Date,Revenue Center,Menu Group,Menu Item,Spirit Category,Qty Sold,Gross Sales,Item Cost,Net Sales,Void Qty,Void Amount,Comp Qty,Comp Amount,Avg Price
"Laundry Room",2026-01-29,Bar,"Spirits (Neat/Rocks)","Belvedere","Vodka",2,30,6.4,30,0,0,0,0,15
"Laundry Room",2026-01-29,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",2,76,24,76,0,0,0,0,38
"Laundry Room",2026-01-29,Bar,"Spirits (Neat/Rocks)","Clase Azul Reposado","Tequila / Mezcal",2,90,30,90,0,0,0,0,45
"Laundry Room",2026-01-29,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",2,32,7.6,32,0,0,0,0,16
"Laundry Room",2026-01-29,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",2,28,6.8,28,0,0,0,0,14
"Laundry Room",2026-01-29,Bar,"Spirits (Neat/Rocks)","Flor de Caña 12","Rum",1,14,3,14,0,0,0,0,14
"Laundry Room",2026-01-29,Bar,"Wine","House Cabernet","Wine",3,36,7.2,36,0,0,0,0,12
"Laundry Room",2026-01-29,Bar,"Wine","House Chardonnay","Wine",2,24,4.8,12,1,12,0,0,12
"Laundry Room",2026-01-29,Bar,"Wine","Prosecco Glass","Wine",2,28,6,28,0,0,0,0,14
"Laundry Room",2026-01-29,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",1,220,55,220,0,0,0,0,220
"Laundry Room",2026-01-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",2,10,1,10,0,0,0,0,5
"We All Scream",2026-01-29,Bar,"Cocktails","Tito's Soda","Vodka",170,2210,374,2210,0,0,0,0,13
"We All Scream",2026-01-29,Bar,"Cocktails","Vodka Red Bull","Vodka",158,2370,600.4,2370,0,0,0,0,15
"We All Scream",2026-01-29,Bar,"Cocktails","Moscow Mule","Vodka",104,1456,312,1456,0,0,0,0,14
"We All Scream",2026-01-29,Bar,"Cocktails","Lemon Drop","Vodka",79,1185,252.8,1185,0,0,0,0,15
"We All Scream",2026-01-29,Bar,"Cocktails","Espresso Martini","Vodka",82,1394,369,1394,0,0,0,0,17
"We All Scream",2026-01-29,Bar,"Cocktails","Dirty Martini","Vodka",32,512,108.8,512,0,0,0,0,16
"We All Scream",2026-01-29,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",122,1952,463.6,1952,0,0,0,0,16
"We All Scream",2026-01-29,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",73,1241,306.6,1241,0,0,0,0,17
"We All Scream",2026-01-29,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",101,1414,282.8,1414,0,0,0,0,14
"We All Scream",2026-01-29,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",128,1536,307.2,1536,0,0,0,0,12
"We All Scream",2026-01-29,Bar,"Shots","Fireball","Whiskey / Bourbon",128,1024,153.6,1024,0,0,0,0,8
"We All Scream",2026-01-29,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",90,900,180,900,0,0,0,0,10
"We All Scream",2026-01-29,Bar,"Shots","Patron Shot","Tequila / Mezcal",106,1272,275.6,1272,0,0,0,0,12
"We All Scream",2026-01-29,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",99,1188,277.2,1188,0,0,0,0,12
"We All Scream",2026-01-29,Bar,"Shots","Vegas Bomb","Other Spirits",87,870,243.6,870,0,0,0,0,10
"We All Scream",2026-01-29,Bar,"Shots","Jagermeister","Other Spirits",89,712,124.6,712,0,0,0,0,8
"We All Scream",2026-01-29,Bar,"Shots","Rumple Minze","Other Spirits",39,351,62.4,351,0,0,0,0,9
"We All Scream",2026-01-29,Bar,"Shots","Kamikaze","Vodka",32,288,51.2,288,0,0,0,0,9
"We All Scream",2026-01-29,Bar,"Shots","Lemon Drop Shot","Vodka",55,550,99,550,0,0,0,0,10
"We All Scream",2026-01-29,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",99,1584,297,1584,0,0,0,0,16
"We All Scream",2026-01-29,Bar,"Cocktails","Mojito","Rum",43,602,120.4,602,0,0,0,0,14
"We All Scream",2026-01-29,Bar,"Cocktails","Rum Punch","Rum",50,650,125,650,0,0,0,0,13
"We All Scream",2026-01-29,Bar,"Beer - Draft","Modelo Especial Draft","Beer",187,1496,336.6,1496,0,0,0,0,8
"We All Scream",2026-01-29,Bar,"Beer - Draft","Corona Draft","Beer",133,1064,239.4,1064,0,0,0,0,8
"We All Scream",2026-01-29,Bar,"Beer - Draft","Bud Light Draft","Beer",155,1085,186,1085,0,0,0,0,7
"We All Scream",2026-01-29,Bar,"Beer - Draft","Dos Equis Draft","Beer",87,696,139.2,696,0,0,0,0,8
"We All Scream",2026-01-29,Bar,"Beer - Draft","Blue Moon Draft","Beer",44,352,79.2,352,0,0,0,0,8
"We All Scream",2026-01-29,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",135,945,189,945,0,0,0,0,7
"We All Scream",2026-01-29,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",125,875,175,875,0,0,0,0,7
"We All Scream",2026-01-29,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",107,642,96.3,642,0,0,0,0,6
"We All Scream",2026-01-29,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",69,483,96.6,483,0,0,0,0,7
"We All Scream",2026-01-29,Bar,"Beer - Bottle/Can","White Claw","Beer",96,768,153.6,768,0,0,0,0,8
"We All Scream",2026-01-29,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",50,350,55,350,0,0,0,0,7
"We All Scream",2026-01-29,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",63,882,176.4,882,0,0,0,0,14
"We All Scream",2026-01-29,Bar,"Frozen Cocktails","Frosé","Other Spirits",57,798,182.4,798,0,0,0,0,14
"We All Scream",2026-01-29,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",92,552,184,552,0,0,0,0,6
"We All Scream",2026-01-29,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",62,434,124,434,0,0,0,0,7
"We All Scream",2026-01-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",105,525,52.5,525,0,0,0,0,5
"We All Scream",2026-01-29,Bar,"Non-Alcoholic","Liquid Death","Non-Alcoholic",34,204,40.8,204,0,0,0,0,6
"We All Scream",2026-01-29,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",23,4140,1035,4140,0,0,0,0,180
"We All Scream",2026-01-29,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",15,3300,825,3300,0,0,0,0,220
"We All Scream",2026-01-29,Bar,"Champagne / Sparkling","Dom Pérignon Bottle","Champagne",7,3150,1050,3150,0,0,0,0,450
"Discopussy",2026-01-29,Bar,"Cocktails","Vodka Red Bull","Vodka",146,2190,554.8,2190,0,0,0,0,15
"Discopussy",2026-01-29,Bar,"Cocktails","Tito's Soda","Vodka",105,1365,231,1365,0,0,0,0,13
"Discopussy",2026-01-29,Bar,"Cocktails","Moscow Mule","Vodka",65,910,195,910,0,0,0,0,14
"Discopussy",2026-01-29,Bar,"Cocktails","Espresso Martini","Vodka",53,901,238.5,901,0,0,0,0,17
"Discopussy",2026-01-29,Bar,"Cocktails","Lemon Drop","Vodka",54,810,172.8,810,0,0,0,0,15
"Discopussy",2026-01-29,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",76,1216,288.8,1216,0,0,0,0,16
"Discopussy",2026-01-29,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",52,884,218.4,884,0,0,0,0,17
"Discopussy",2026-01-29,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",43,602,120.4,602,0,0,0,0,14
"Discopussy",2026-01-29,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",106,1272,254.4,1272,0,0,0,0,12
"Discopussy",2026-01-29,Bar,"Shots","Fireball","Whiskey / Bourbon",116,928,139.2,904,3,24,0,0,8
"Discopussy",2026-01-29,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",64,640,128,640,0,0,0,0,10
"Discopussy",2026-01-29,Bar,"Shots","Patron Shot","Tequila / Mezcal",77,924,200.2,924,0,0,0,0,12
"Discopussy",2026-01-29,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",60,720,168,720,0,0,0,0,12
"Discopussy",2026-01-29,Bar,"Shots","Vegas Bomb","Other Spirits",81,810,226.8,810,0,0,0,0,10
"Discopussy",2026-01-29,Bar,"Shots","Jagermeister","Other Spirits",84,672,117.6,672,0,0,0,0,8
"Discopussy",2026-01-29,Bar,"Shots","Rumple Minze","Other Spirits",40,360,64,360,0,0,0,0,9
"Discopussy",2026-01-29,Bar,"Shots","Kamikaze","Vodka",37,333,59.2,333,0,0,0,0,9
"Discopussy",2026-01-29,Bar,"Shots","Lemon Drop Shot","Vodka",38,380,68.4,380,0,0,0,0,10
"Discopussy",2026-01-29,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",72,1152,216,1152,0,0,0,0,16
"Discopussy",2026-01-29,Bar,"Beer - Draft","Modelo Especial Draft","Beer",94,752,169.2,752,0,0,0,0,8
"Discopussy",2026-01-29,Bar,"Beer - Draft","Corona Draft","Beer",60,480,108,480,0,0,0,0,8
"Discopussy",2026-01-29,Bar,"Beer - Draft","Bud Light Draft","Beer",110,770,132,770,0,0,0,0,7
"Discopussy",2026-01-29,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",78,546,109.2,546,0,0,0,0,7
"Discopussy",2026-01-29,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",57,399,79.8,399,0,0,0,0,7
"Discopussy",2026-01-29,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",77,462,69.3,462,0,0,0,0,6
"Discopussy",2026-01-29,Bar,"Beer - Bottle/Can","White Claw","Beer",86,688,137.6,688,0,0,0,0,8
"Discopussy",2026-01-29,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",34,238,37.4,238,0,0,0,0,7
"Discopussy",2026-01-29,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",109,654,218,654,0,0,0,0,6
"Discopussy",2026-01-29,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",54,378,108,378,0,0,0,0,7
"Discopussy",2026-01-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",81,405,40.5,405,0,0,0,0,5
"Discopussy",2026-01-29,Bar,"Non-Alcoholic","Liquid Death","Non-Alcoholic",44,264,52.8,264,0,0,0,0,6
"Discopussy",2026-01-29,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",14,2520,630,2520,0,0,0,0,180
"Discopussy",2026-01-29,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",9,1980,495,1980,0,0,0,0,220
"Lucky Day",2026-01-29,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",56,896,212.8,896,0,0,0,0,16
"Lucky Day",2026-01-29,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",41,697,172.2,697,0,0,0,0,17
"Lucky Day",2026-01-29,Bar,"Cocktails","Paloma","Tequila / Mezcal",33,495,115.5,495,0,0,0,0,15
"Lucky Day",2026-01-29,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",29,406,81.2,406,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",35,560,140,560,0,0,0,0,16
"Lucky Day",2026-01-29,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",23,414,119.6,414,0,0,0,0,18
"Lucky Day",2026-01-29,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",31,434,86.8,434,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Spirits (Neat/Rocks)","Casamigos Blanco","Tequila / Mezcal",35,490,112,490,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",25,400,95,400,0,0,0,0,16
"Lucky Day",2026-01-29,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",21,798,252,798,0,0,0,0,38
"Lucky Day",2026-01-29,Bar,"Spirits (Neat/Rocks)","Clase Azul Reposado","Tequila / Mezcal",17,765,255,765,0,0,0,0,45
"Lucky Day",2026-01-29,Bar,"Spirits (Neat/Rocks)","Patron Silver","Tequila / Mezcal",34,476,102,476,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",24,336,81.6,336,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Shots","Patron Shot","Tequila / Mezcal",37,444,96.2,444,0,0,0,0,12
"Lucky Day",2026-01-29,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",31,372,86.8,372,0,0,0,0,12
"Lucky Day",2026-01-29,Bar,"Shots","Don Julio Shot","Tequila / Mezcal",32,448,108.8,448,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Cocktails","Tito's Soda","Vodka",9,117,19.8,117,0,0,0,0,13
"Lucky Day",2026-01-29,Bar,"Cocktails","Moscow Mule","Vodka",8,112,24,112,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",7,112,28,112,0,0,0,0,16
"Lucky Day",2026-01-29,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",12,144,28.8,144,0,0,0,0,12
"Lucky Day",2026-01-29,Bar,"Shots","Fireball","Whiskey / Bourbon",8,64,9.6,64,0,0,0,0,8
"Lucky Day",2026-01-29,Bar,"Beer - Draft","Modelo Especial Draft","Beer",21,168,37.8,168,0,0,0,0,8
"Lucky Day",2026-01-29,Bar,"Beer - Draft","Corona Draft","Beer",14,112,25.2,112,0,0,0,0,8
"Lucky Day",2026-01-29,Bar,"Beer - Draft","Dos Equis Draft","Beer",19,152,30.4,152,0,0,0,0,8
"Lucky Day",2026-01-29,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",17,119,23.8,119,0,0,0,0,7
"Lucky Day",2026-01-29,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",11,77,15.4,77,0,0,0,0,7
"Lucky Day",2026-01-29,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",17,119,23.8,119,0,0,0,0,7
"Lucky Day",2026-01-29,Bar,"Beer - Bottle/Can","Dos Equis Bottle","Beer",16,112,19.2,112,0,0,0,0,7
"Lucky Day",2026-01-29,Bar,"Beer - Bottle/Can","Tecate","Beer",15,90,15,90,0,0,0,0,6
"Lucky Day",2026-01-29,Bar,"Beer - Bottle/Can","Negra Modelo","Beer",11,77,15.4,77,0,0,0,0,7
"Lucky Day",2026-01-29,Bar,"Wine","House Malbec","Wine",6,78,15.6,78,0,0,0,0,13
"Lucky Day",2026-01-29,Bar,"Wine","Prosecco Glass","Wine",5,70,15,70,0,0,0,0,14
"Lucky Day",2026-01-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",9,45,4.5,45,0,0,0,0,5
"Lucky Day",2026-01-29,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",7,28,2.1,28,0,0,0,0,4
"Park On Fremont",2026-01-29,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",33,528,125.4,528,0,0,0,0,16
"Park On Fremont",2026-01-29,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",24,408,100.8,408,0,0,0,0,17
"Park On Fremont",2026-01-29,Bar,"Cocktails","Paloma","Tequila / Mezcal",15,225,52.5,225,0,0,0,0,15
"Park On Fremont",2026-01-29,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",18,252,50.4,252,0,0,0,0,14
"Park On Fremont",2026-01-29,Bar,"Cocktails","Tito's Soda","Vodka",28,364,61.6,364,0,0,0,0,13
"Park On Fremont",2026-01-29,Bar,"Cocktails","Moscow Mule","Vodka",16,224,48,224,0,0,0,0,14
"Park On Fremont",2026-01-29,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",16,256,64,256,0,0,0,0,16
"Park On Fremont",2026-01-29,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",15,225,52.5,225,0,0,0,0,15
"Park On Fremont",2026-01-29,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",25,300,60,300,0,0,0,0,12
"Park On Fremont",2026-01-29,Bar,"Cocktails","Mojito","Rum",13,182,36.4,182,0,0,0,0,14
"Park On Fremont",2026-01-29,Bar,"Cocktails","Dark & Stormy","Rum",12,168,36,168,0,0,0,0,14
"Park On Fremont",2026-01-29,Bar,"Cocktails","Gin & Tonic","Gin",13,169,33.8,169,0,0,0,0,13
"Park On Fremont",2026-01-29,Bar,"Cocktails","Aperol Spritz","Other Spirits",15,210,57,210,0,0,0,0,14
"Park On Fremont",2026-01-29,Bar,"Shots","Fireball","Whiskey / Bourbon",13,104,15.6,104,0,0,0,0,8
"Park On Fremont",2026-01-29,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",11,110,22,110,0,0,0,0,10
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Modelo Especial Draft","Beer",50,400,90,400,0,0,0,0,8
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Corona Draft","Beer",42,336,75.6,336,0,0,0,0,8
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Stella Artois Draft","Beer",21,189,46.2,189,0,0,0,0,9
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Bud Light Draft","Beer",53,371,63.6,371,0,0,0,0,7
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Local IPA Draft","Beer",29,261,69.6,261,0,0,0,0,9
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Blue Moon Draft","Beer",20,160,36,160,0,0,0,0,8
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Dos Equis Draft","Beer",19,152,30.4,152,0,0,0,0,8
"Park On Fremont",2026-01-29,Bar,"Beer - Draft","Guinness Draft","Beer",11,99,28.6,99,0,0,0,0,9
"Park On Fremont",2026-01-29,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",39,273,54.6,273,0,0,0,0,7
"Park On Fremont",2026-01-29,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",30,210,42,210,0,0,0,0,7
"Park On Fremont",2026-01-29,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",24,168,33.6,168,0,0,0,0,7
"Park On Fremont",2026-01-29,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",26,156,23.4,156,0,0,0,0,6
"Park On Fremont",2026-01-29,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",14,98,15.4,91,0,0,1,7,7
"Park On Fremont",2026-01-29,Bar,"Beer - Bottle/Can","Heineken Bottle","Beer",13,91,20.8,91,0,0,0,0,7
"Park On Fremont",2026-01-29,Bar,"Beer - Bottle/Can","White Claw","Beer",21,168,33.6,168,0,0,0,0,8
"Park On Fremont",2026-01-29,Bar,"Wine","House Cabernet","Wine",25,300,60,300,0,0,0,0,12
"Park On Fremont",2026-01-29,Bar,"Wine","House Chardonnay","Wine",24,288,57.6,288,0,0,0,0,12
"Park On Fremont",2026-01-29,Bar,"Wine","House Pinot Grigio","Wine",16,192,35.2,180,1,12,0,0,12
"Park On Fremont",2026-01-29,Bar,"Wine","Prosecco Glass","Wine",14,196,42,196,0,0,0,0,14
"Park On Fremont",2026-01-29,Bar,"Wine","Rosé Glass","Wine",12,156,33.6,156,0,0,0,0,13
"Park On Fremont",2026-01-29,Bar,"Wine","House Malbec","Wine",9,117,23.4,117,0,0,0,0,13
"Park On Fremont",2026-01-29,Bar,"Champagne / Sparkling","Prosecco Bottle","Champagne",6,288,72,288,0,0,0,0,48
"Park On Fremont",2026-01-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",16,80,8,80,0,0,0,0,5
"Park On Fremont",2026-01-29,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",24,96,7.2,96,0,0,0,0,4
"Cheapshot",2026-01-29,Bar,"Cocktails","Tito's Soda","Vodka",23,299,50.6,299,0,0,0,0,13
"Cheapshot",2026-01-29,Bar,"Cocktails","Moscow Mule","Vodka",14,196,42,196,0,0,0,0,14
"Cheapshot",2026-01-29,Bar,"Cocktails","Vodka Red Bull","Vodka",19,285,72.2,270,1,15,0,0,15
"Cheapshot",2026-01-29,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",15,240,57,240,0,0,0,0,16
"Cheapshot",2026-01-29,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",12,168,33.6,168,0,0,0,0,14
"Cheapshot",2026-01-29,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",16,256,64,240,0,0,1,16,16
"Cheapshot",2026-01-29,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",27,324,64.8,324,0,0,0,0,12
"Cheapshot",2026-01-29,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",14,210,49,210,0,0,0,0,15
"Cheapshot",2026-01-29,Bar,"Shots","Fireball","Whiskey / Bourbon",26,208,31.2,208,0,0,0,0,8
"Cheapshot",2026-01-29,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",23,230,46,230,0,0,0,0,10
"Cheapshot",2026-01-29,Bar,"Shots","Patron Shot","Tequila / Mezcal",11,132,28.6,132,0,0,0,0,12
"Cheapshot",2026-01-29,Bar,"Shots","Vegas Bomb","Other Spirits",12,120,33.6,120,0,0,0,0,10
"Cheapshot",2026-01-29,Bar,"Shots","Jagermeister","Other Spirits",14,112,19.6,112,0,0,0,0,8
"Cheapshot",2026-01-29,Bar,"Shots","Lemon Drop Shot","Vodka",8,80,14.4,80,0,0,0,0,10
"Cheapshot",2026-01-29,Bar,"Beer - Draft","Modelo Especial Draft","Beer",36,288,64.8,288,0,0,0,0,8
"Cheapshot",2026-01-29,Bar,"Beer - Draft","Corona Draft","Beer",19,152,34.2,152,0,0,0,0,8
"Cheapshot",2026-01-29,Bar,"Beer - Draft","Bud Light Draft","Beer",33,231,39.6,231,0,0,0,0,7
"Cheapshot",2026-01-29,Bar,"Beer - Draft","Local IPA Draft","Beer",13,117,31.2,117,0,0,0,0,9
"Cheapshot",2026-01-29,Bar,"Beer - Draft","Blue Moon Draft","Beer",7,56,12.6,56,0,0,0,0,8
"Cheapshot",2026-01-29,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",24,168,33.6,168,0,0,0,0,7
"Cheapshot",2026-01-29,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",15,105,21,105,0,0,0,0,7
"Cheapshot",2026-01-29,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",24,144,21.6,144,0,0,0,0,6
"Cheapshot",2026-01-29,Bar,"Beer - Bottle/Can","White Claw","Beer",13,104,20.8,104,0,0,0,0,8
"Cheapshot",2026-01-29,Bar,"Wine","House Cabernet","Wine",6,72,14.4,72,0,0,0,0,12
"Cheapshot",2026-01-29,Bar,"Wine","House Chardonnay","Wine",8,96,19.2,96,0,0,0,0,12
"Cheapshot",2026-01-29,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",13,65,6.5,65,0,0,0,0,5
"Cheapshot",2026-01-29,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",12,48,3.6,48,0,0,0,0,4
"Cheapshot",2026-01-29,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",5,35,10,35,0,0,0,0,7
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",60,960,228,960,0,0,0,0,16
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",51,867,214.2,867,0,0,0,0,17
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Paloma","Tequila / Mezcal",31,465,108.5,465,0,0,0,0,15
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",25,350,70,350,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",19,304,76,304,0,0,0,0,16
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",12,216,62.4,216,0,0,0,0,18
"La Mona Rosa",2026-01-29,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",32,448,89.6,448,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Spirits (Neat/Rocks)","Casamigos Blanco","Tequila / Mezcal",22,308,70.4,308,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",18,288,68.4,288,0,0,0,0,16
"La Mona Rosa",2026-01-29,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",9,342,108,342,0,0,0,0,38
"La Mona Rosa",2026-01-29,Bar,"Spirits (Neat/Rocks)","Patron Silver","Tequila / Mezcal",23,322,69,322,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",15,210,51,210,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Shots","Patron Shot","Tequila / Mezcal",26,312,67.6,312,0,0,0,0,12
"La Mona Rosa",2026-01-29,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",32,384,89.6,384,0,0,0,0,12
"La Mona Rosa",2026-01-29,Bar,"Shots","Don Julio Shot","Tequila / Mezcal",19,266,64.6,266,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Tito's Soda","Vodka",13,169,28.6,169,0,0,0,0,13
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Moscow Mule","Vodka",5,70,15,70,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",6,96,24,96,0,0,0,0,16
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",8,96,19.2,96,0,0,0,0,12
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Mojito","Rum",13,182,36.4,182,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Cocktails","Dark & Stormy","Rum",6,84,18,84,0,0,0,0,14
"La Mona Rosa",2026-01-29,Bar,"Beer - Draft","Modelo Especial Draft","Beer",39,312,70.2,312,0,0,0,0,8
"La Mona Rosa",2026-01-29,Bar,"Beer - Draft","Corona Draft","Beer",35,280,63,280,0,0,0,0,8
"La Mona Rosa",2026-01-29,Bar,"Beer - Draft","Dos Equis Draft","Beer",33,264,52.8,264,0,0,0,0,8
"La Mona Rosa",2026-01-29,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",31,217,43.4,217,0,0,0,0,7
"La Mona Rosa",2026-01-29,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",29,203,40.6,203,0,0,0,0,7
"La Mona Rosa",2026-01-29,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",20,140,28,140,0,0,0,0,7
"La Mona Rosa",2026-01-29,Bar,"Beer - Bottle/Can","Dos Equis Bottle","Beer",22,154,26.4,154,0,0,0,0,7
"La Mona Rosa",2026-01-29,Bar,"Beer - Bottle/Can","Tecate","Beer",20,120,20,120,0,0,0,0,6
"La Mona Rosa",2026-01-29,Bar,"Beer - Bottle/Can","Negra Modelo","Beer",16,112,22.4,112,0,0,0,0,7
"La Mona Rosa",2026-01-29,Bar,"Wine","House Malbec","Wine",9,117,23.4,117,0,0,0,0,13
"La Mona Rosa",2026-01-29,Bar,"Wine","House Cabernet","Wine",5,60,12,60,0,0,0,0,12
